2020-05-30 05:34:49 status installed libnginx-mod-http-upstream-fair:amd64 1.14.2-2+deb10u1
2020-05-30 05:34:49 configure libnginx-mod-http-geoip:amd64 1.14.2-2+deb10u1 <none>
2020-05-30 05:34:49 status unpacked libnginx-mod-http-geoip:amd64 1.14.2-2+deb10u1
2020-05-30 05:34:49 status half-configured libnginx-mod-http-geoip:amd64 1.14.2-2+deb10u1
2020-05-30 05:34:49 status installed libnginx-mod-http-geoip:amd64 1.14.2-2+deb10u1
2020-05-30 05:34:49 configure libfreetype6:amd64 2.9.1-3+deb10u1 <none>
2020-05-30 05:34:49 status unpacked libfreetype6:amd64 2.9.1-3+deb10u1
2020-05-30 05:34:49 status half-configured libfreetype6:amd64 2.9.1-3+deb10u1
2020-05-30 05:34:49 status installed libfreetype6:amd64 2.9.1-3+deb10u1
2020-05-30 05:34:49 configure ucf:all 3.0038+nmu1 <none>
2020-05-30 05:34:49 status unpacked ucf:all 3.0038+nmu1
2020-05-30 05:34:49 status half-configured ucf:all 3.0038+nmu1
2020-05-30 05:34:49 status installed ucf:all 3.0038+nmu1
2020-05-30 05:34:49 configure libxslt1.1:amd64 1.1.32-2.2~deb10u1 <none>
2020-05-30 05:34:49 status unpacked libxslt1.1:amd64 1.1.32-2.2~deb10u1
2020-05-30 05:34:49 status half-configured libxslt1.1:amd64 1.1.32-2.2~deb10u1
2020-05-30 05:34:49 status installed libxslt1.1:amd64 1.1.32-2.2~deb10u1
2020-05-30 05:34:49 configure libx11-6:amd64 2:1.6.7-1 <none>
2020-05-30 05:34:49 status unpacked libx11-6:amd64 2:1.6.7-1
2020-05-30 05:34:49 status half-configured libx11-6:amd64 2:1.6.7-1
2020-05-30 05:34:49 status installed libx11-6:amd64 2:1.6.7-1
2020-05-30 05:34:49 configure libnginx-mod-http-dav-ext:amd64 1.14.2-2+deb10u1 <none>
2020-05-30 05:34:49 status unpacked libnginx-mod-http-dav-ext:amd64 1.14.2-2+deb10u1
2020-05-30 05:34:49 status half-configured libnginx-mod-http-dav-ext:amd64 1.14.2-2+deb10u1
2020-05-30 05:34:49 status installed libnginx-mod-http-dav-ext:amd64 1.14.2-2+deb10u1
2020-05-30 05:34:49 configure libxpm4:amd64 1:3.5.12-1 <none>
2020-05-30 05:34:49 status unpacked libxpm4:amd64 1:3.5.12-1
2020-05-30 05:34:49 status half-configured libxpm4:amd64 1:3.5.12-1
2020-05-30 05:34:49 status installed libxpm4:amd64 1:3.5.12-1
2020-05-30 05:34:49 configure fontconfig-config:all 2.13.1-2 <none>
2020-05-30 05:34:49 status unpacked fontconfig-config:all 2.13.1-2
2020-05-30 05:34:49 status half-configured fontconfig-config:all 2.13.1-2
2020-05-30 05:34:49 status installed fontconfig-config:all 2.13.1-2
2020-05-30 05:34:49 configure libnginx-mod-http-xslt-filter:amd64 1.14.2-2+deb10u1 <none>
2020-05-30 05:34:49 status unpacked libnginx-mod-http-xslt-filter:amd64 1.14.2-2+deb10u1
2020-05-30 05:34:49 status half-configured libnginx-mod-http-xslt-filter:amd64 1.14.2-2+deb10u1
2020-05-30 05:34:49 status installed libnginx-mod-http-xslt-filter:amd64 1.14.2-2+deb10u1
2020-05-30 05:34:49 configure php7.3-common:amd64 7.3.14-1~deb10u1 <none>
2020-05-30 05:34:49 status unpacked php7.3-common:amd64 7.3.14-1~deb10u1
2020-05-30 05:34:49 status half-configured php7.3-common:amd64 7.3.14-1~deb10u1
2020-05-30 05:34:53 status installed php7.3-common:amd64 7.3.14-1~deb10u1
2020-05-30 05:34:53 configure php7.3-opcache:amd64 7.3.14-1~deb10u1 <none>
2020-05-30 05:34:53 status unpacked php7.3-opcache:amd64 7.3.14-1~deb10u1
2020-05-30 05:34:53 status half-configured php7.3-opcache:amd64 7.3.14-1~deb10u1
2020-05-30 05:34:53 status installed php7.3-opcache:amd64 7.3.14-1~deb10u1
2020-05-30 05:34:53 configure libfontconfig1:amd64 2.13.1-2 <none>
2020-05-30 05:34:53 status unpacked libfontconfig1:amd64 2.13.1-2
2020-05-30 05:34:53 status half-configured libfontconfig1:amd64 2.13.1-2
2020-05-30 05:34:53 status installed libfontconfig1:amd64 2.13.1-2
2020-05-30 05:34:53 configure php7.3-json:amd64 7.3.14-1~deb10u1 <none>
2020-05-30 05:34:53 status unpacked php7.3-json:amd64 7.3.14-1~deb10u1
2020-05-30 05:34:53 status half-configured php7.3-json:amd64 7.3.14-1~deb10u1
2020-05-30 05:34:53 status installed php7.3-json:amd64 7.3.14-1~deb10u1
2020-05-30 05:34:53 configure php7.3-readline:amd64 7.3.14-1~deb10u1 <none>
2020-05-30 05:34:53 status unpacked php7.3-readline:amd64 7.3.14-1~deb10u1
2020-05-30 05:34:53 status half-configured php7.3-readline:amd64 7.3.14-1~deb10u1
2020-05-30 05:34:54 status installed php7.3-readline:amd64 7.3.14-1~deb10u1
2020-05-30 05:34:54 configure libgd3:amd64 2.2.5-5.2 <none>
2020-05-30 05:34:54 status unpacked libgd3:amd64 2.2.5-5.2
2020-05-30 05:34:54 status half-configured libgd3:amd64 2.2.5-5.2
2020-05-30 05:34:54 status installed libgd3:amd64 2.2.5-5.2
2020-05-30 05:34:54 configure php7.3-cli:amd64 7.3.14-1~deb10u1 <none>
2020-05-30 05:34:54 status unpacked php7.3-cli:amd64 7.3.14-1~deb10u1
2020-05-30 05:34:54 status half-configured php7.3-cli:amd64 7.3.14-1~deb10u1
2020-05-30 05:34:54 status installed php7.3-cli:amd64 7.3.14-1~deb10u1
2020-05-30 05:34:54 configure php7.3-fpm:amd64 7.3.14-1~deb10u1 <none>
2020-05-30 05:34:54 status unpacked php7.3-fpm:amd64 7.3.14-1~deb10u1
2020-05-30 05:34:54 status half-configured php7.3-fpm:amd64 7.3.14-1~deb10u1
2020-05-30 05:34:55 status installed php7.3-fpm:amd64 7.3.14-1~deb10u1
2020-05-30 05:34:55 configure libnginx-mod-http-image-filter:amd64 1.14.2-2+deb10u1 <none>
2020-05-30 05:34:55 status unpacked libnginx-mod-http-image-filter:amd64 1.14.2-2+deb10u1
2020-05-30 05:34:55 status half-configured libnginx-mod-http-image-filter:amd64 1.14.2-2+deb10u1
2020-05-30 05:34:55 status installed libnginx-mod-http-image-filter:amd64 1.14.2-2+deb10u1
2020-05-30 05:34:55 configure nginx-full:amd64 1.14.2-2+deb10u1 <none>
2020-05-30 05:34:55 status unpacked nginx-full:amd64 1.14.2-2+deb10u1
2020-05-30 05:34:55 status half-configured nginx-full:amd64 1.14.2-2+deb10u1
2020-05-30 05:34:55 status installed nginx-full:amd64 1.14.2-2+deb10u1
2020-05-30 05:34:55 configure nginx:all 1.14.2-2+deb10u1 <none>
2020-05-30 05:34:55 status unpacked nginx:all 1.14.2-2+deb10u1
2020-05-30 05:34:55 status half-configured nginx:all 1.14.2-2+deb10u1
2020-05-30 05:34:55 status installed nginx:all 1.14.2-2+deb10u1
2020-05-30 05:34:55 trigproc libc-bin:amd64 2.28-10 <none>
2020-05-30 05:34:55 status half-configured libc-bin:amd64 2.28-10
2020-05-30 05:34:55 status installed libc-bin:amd64 2.28-10
